Milliseconds,GyroX,GyroY,GyroZ
178.57142857142856,-0.40745672436750996,0.00559254327563249,-0.2237017310252996
181.12244897959184,-0.43089214380825563,-0.021571238348868177,-0.2066577896138482
183.6734693877551,-0.44234354194407455,-0.027163781624500664,-0.17842876165113183
186.22448979591837,-0.4692410119840213,-0.03275632490013316,-0.1478029294274301
188.77551020408163,-0.503861517976032,-0.03089214380825566,-0.12756324900133156
191.32653061224488,-0.5350199733688416,-0.02822902796271638,-0.11531291611185086
193.87755102040816,-0.5938748335552596,-0.041011984021304924,-0.0948069241011984
196.42857142857142,-0.651930758988016,-0.036218375499334224,-0.08575233022636485
198.9795918367347,-0.696138482023968,-0.030093209054593874,-0.06018641810918775
201.53061224489795,-0.7560585885486019,-0.026098535286284953,-0.04447403462050599
204.0816326530612,-0.8050599201065246,-0.025565912117177098,-0.03062583222370173
206.6326530612245,-0.8380825565912117,-0.03062583222370173,-0.0039946737683089215
209.18367346938774,-0.8833555259653795,-0.022103861517976033,0.0010652463382157123
211.73469387755102,-0.9214380825565912,-0.02529960053262317,0.005326231691078562
214.28571428571428,-0.9533954727030626,-0.024234354194407455,0.008788282290279626
216.83673469387756,-0.9709720372836218,-0.027163781624500664,0.017576564580559253
219.3877551020408,-0.9856191744340879,-0.022636484687083888,0.023169107856191744
221.93877551020407,-0.9920106524633822,-0.0039946737683089215,0.03781624500665779
224.48979591836735,-0.9731025299600533,0.0010652463382157123,0.03568575233022637
227.0408163265306,-0.9573901464713716,-0.007190412782956059,0.044207723035952065
229.59183673469389,-0.9400798934753661,-0.0018641810918774966,0.03595206391478029
232.14285714285714,-0.9174434087882823,0.006657789613848202,0.03754993342210386
234.6938775510204,-0.884953395472703,-0.015712383488681758,0.04553928095872171
237.24489795918367,-0.8362183754993342,-0.019174434087882823,0.029560585885486018
239.79591836734693,-0.7736351531291611,-0.0151797603195739,0.02529960053262317
242.3469387755102,-0.7129161118508656,-0.02237017310252996,0.017842876165113184
244.89795918367346,-0.6279627163781625,-0.027696404793608524,0.026897470039946737
247.44897959183672,-0.5496671105193076,-0.037283621837549935,0.018109187749667112
250,-0.4529960053262317,-0.014647137150466045,0.007989347536617843
252.55102040816325,-0.3685752330226365,-0.020239680426098534,0.013315579227696404
255.10204081632654,-0.3030625832223702,-0.017310252996005325,0.0002663115845539281
257.6530612244898,-0.2237017310252996,-0.025832223701731025,-0.014380825565912117
260.2040816326531,-0.14886817576564582,-0.05752330226364847,-0.02130492676431425
262.7551020408163,-0.05965379494007989,-0.056990679094540614,-0.004793608521970706
265.3061224489796,0.038082556591211715,-0.034354194407456726,-0.023169107856191744
267.85714285714283,0.16165113182423435,-0.041278295605858856,-0.043941411451398134
270.40816326530614,0.28149134487350197,-0.0492676431424767,-0.029027962716378163
272.9591836734694,0.39174434087882826,-0.03568575233022637,-0.04340878828229028
275.51020408163265,0.49613848202396804,-0.05645805592543276,-0.05858854860186418
278.0612244897959,0.5984021304926764,-0.041278295605858856,-0.029826897470039946
280.61224489795916,0.6785619174434088,-0.034354194407456726,-0.054860186418109184
283.16326530612247,0.7443408788282291,-0.017043941411451397,-0.05565912117177097
285.7142857142857,0.79254327563249,-0.01837549933422104,-0.04154460719041278
288.265306122449,0.8173102529960053,-0.0074567243675099865,-0.050865512649800264
290.81632653061223,0.8386151797603196,-0.0237017310252996,-0.06844207723035953
293.3673469387755,0.8362183754993342,-0.022103861517976033,-0.05432756324900133
295.9183673469388,0.8250332889480693,-0.03062583222370173,-0.06444740346205059
298.46938775510205,0.80745672436751,-0.03195739014647137,-0.06977363515312916
301.0204081632653,0.7824234354194407,-0.024766977363515314,-0.06498002663115846
303.57142857142856,0.751531291611185,-0.030093209054593874,-0.06764314247669774
306.1224489795918,0.7089214380825566,-0.03595206391478029,-0.07350199733688416
308.6734693877551,0.6713715046604527,-0.027696404793608524,-0.06151797603195739
311.2244897959184,0.6386151797603196,-0.03115845539280959,-0.06311584553928096
313.7755102040816,0.5922769640479361,-0.03382157123834887,-0.06577896138482024
316.3265306122449,0.5525965379494008,-0.026098535286284953,-0.05938748335552597
318.87755102040813,0.5153129161118508,-0.03595206391478029,-0.05379494007989347
321.42857142857144,0.4758988015978695,-0.04181091877496671,-0.05938748335552597
323.9795918367347,0.43089214380825563,-0.03914780292942743,-0.054860186418109184
326.53061224489795,0.3856191744340879,-0.04340878828229028,-0.06364846870838882
329.0816326530612,0.3283621837549933,-0.03568575233022637,-0.06444740346205059
331.63265306122446,0.26418109187749667,-0.05059920106524634,-0.047936085219707054
334.18367346938777,0.2095872170439414,-0.05938748335552597,-0.03675099866844208
336.734693877551,0.14647137150466044,-0.06684420772303595,-0.044207723035952065
339.2857142857143,0.07723035952063914,-0.07190412782956059,-0.037283621837549935
341.83673469387753,0.029560585885486018,-0.08548601864181092,-0.02796271637816245
344.3877551020408,-0.02663115845539281,-0.09214380825565913,-0.0237017310252996
346.9387755102041,-0.07057256990679095,-0.10625832223701731,-0.016245006657789614
349.48979591836735,-0.11770972037283622,-0.09214380825565913,0.0005326231691078562
352.0408163265306,-0.14327563249001332,-0.10625832223701731,0.009587217043941412
354.59183673469386,-0.1648468708388815,-0.09214380825565913,0.02130492676431425
357.1428571428571,-0.20399467376830893,-0.09081225033288948,0.03595206391478029
359.6938775510204,-0.20878828229027963,-0.09613848202396805,0.04474034620505992
362.2448979591837,-0.2428761651131824,-0.08468708388814913,0.05272969374167776
364.7959183673469,-0.27243675099866843,-0.07243675099866845,0.05539280958721705
367.3469387755102,-0.3083888149134487,-0.081491344873502,0.05938748335552597
369.89795918367344,-0.33661784287616514,-0.08575233022636485,0.0758988015978695
372.44897959183675,-0.3736351531291611,-0.07829560585885487,0.09320905459387484
375,-0.4095872170439414,-0.07723035952063914,0.10173102529960053
377.55102040816325,-0.43754993342210385,-0.05992010652463382,0.1137150466045273
380.1020408163265,-0.4617842876165113,-0.06364846870838882,0.12836218375499334
382.65306122448976,-0.48868175765645805,-0.06870838881491345,0.1430093209054594
385.2040816326531,-0.5081225033288949,-0.057789613848202394,0.14727030625832224
387.7551020408163,-0.5081225033288949,-0.07456724367509987,0.15605858854860186
390.3061224489796,-0.49747003994673766,-0.05193075898801598,0.15659121171770973
392.85714285714283,-0.47270306258322237,-0.052197070572569906,0.16564580559254327
395.4081632653061,-0.43275632490013316,-0.043142476697736354,0.16458055925432757
397.9591836734694,-0.3792276964047936,-0.044207723035952065,0.1573901464713715
400.51020408163265,-0.3235685752330226,-0.038348868175765646,0.1573901464713715
403.0612244897959,-0.2836218375499334,-0.020239680426098534,0.16085219707057258
405.61224489795916,-0.2215712383488682,-0.017842876165113184,0.15978695073235685
408.1632653061224,-0.17097203728362184,-0.02077230359520639,0.15765645805592543
410.7142857142857,-0.12623169107856191,-0.026897470039946737,0.1611185086551265
413.265306122449,-0.085219707057257,-0.02077230359520639,0.1696404793608522
415.81632653061223,-0.05299600532623169,-0.024500665778961386,0.1685752330226365
418.3673469387755,-0.021837549933422105,-0.024766977363515314,0.1648468708388815
420.9183673469388,0.010386151797603195,-0.02077230359520639,0.17310252996005326
423.46938775510205,0.026897470039946737,-0.01677762982689747,0.1896138482023968
426.0204081632653,0.050865512649800264,-0.009320905459387484,0.170439414114514
428.57142857142856,0.06338215712383488,-0.021571238348868177,0.18561917443408787
431.1224489795918,0.07270306258322237,-0.017310252996005325,0.1970705725699068
433.6734693877551,0.077762982689747,-0.02636484687083888,0.19387483355525964
436.2244897959184,0.06125166444740346,-0.025832223701731025,0.20133155792276963
438.7755102040816,0.047936085219707054,-0.04447403462050599,0.21384820239680427
441.3265306122449,0.027430093209054592,-0.03462050599201065,0.2178428761651132
443.87755102040813,0.004527296937416778,-0.024766977363515314,0.21864181091877496
446.42857142857144,-0.01677762982689747,-0.028495339547270307,0.2151797603195739
448.9795918367347,-0.05645805592543276,-0.0303595206391478,0.2159786950732357
451.53061224489795,-0.1033288948069241,-0.04287616511318242,0.20932090545938747
454.0816326530612,-0.1422103861517976,-0.041011984021304924,0.21384820239680427
456.63265306122446,-0.19067909454061252,-0.055126498002663116,0.2029294274300932
459.18367346938777,-0.2303595206391478,-0.06897470039946738,0.18801597869507325
461.734693877551,-0.27057256990679096,-0.06577896138482024,0.19307589880159787
464.2857142857143,-0.3137150466045273,-0.07643142476697737,0.19494007989347537
466.83673469387753,-0.34513981358189083,-0.0948069241011984,0.18189081225033288
469.3877551020408,-0.36165113182423436,-0.1137150466045273,0.17256990679094542
471.9387755102041,-0.3747003994673768,-0.1278295605858855,0.15978695073235685
474.48979591836735,-0.37496671105193075,-0.1422103861517976,0.1525965379494008
477.0408163265306,-0.38135818908122504,-0.15419440745672436,0.1459387483355526
479.59183673469386,-0.35392809587217045,-0.15952063914780293,0.12649800266311584
482.1428571428571,-0.351797603195739,-0.17177097203728361,0.12569906790945407
484.6938775510204,-0.33049267643142477,-0.17976031957390146,0.1137150466045273
487.2448979591837,-0.3099866844207723,-0.17976031957390146,0.09507323568575234
489.7959183673469,-0.3011984021304927,-0.1904127829560586,0.0948069241011984
492.3469387755102,-0.28575233022636487,-0.18375499334221038,0.08841544607190413
494.89795918367344,-0.2788282290279627,-0.1885486018641811,0.07217043941411451
497.44897959183675,-0.26684420772303596,-0.18348868175765645,0.06524633821571238
500,-0.26391478029294274,-0.1933422103861518,0.05645805592543276
502.55102040816325,-0.25645805592543275,-0.1885486018641811,0.05193075898801598
505.1020408163265,-0.24873501997336883,-0.1840213049267643,0.03968042609853529
507.65306122448976,-0.24580559254327564,-0.18508655126498003,0.043142476697736354
510.2040816326531,-0.2508655126498003,-0.1829560585885486,0.025832223701731025
512.7551020408163,-0.2447403462050599,-0.16937416777629827,0.026897470039946737
515.3061224489796,-0.2359520639147803,-0.16165113182423435,0.022103861517976033
517.8571428571429,-0.22023968042609854,-0.15233022636484686,0.018641810918774968
520.4081632653061,-0.21944074567243674,-0.14194407456724367,0.014380825565912117
522.9591836734694,-0.20505992010652463,-0.14886817576564582,0.01944074567243675
525.5102040816327,-0.19440745672436752,-0.1347536617842876,0.014913448735019973
528.0612244897959,-0.17123834886817577,-0.12543275632490014,0.0237017310252996
530.6122448979592,-0.16750998668442077,-0.11131824234354194,0.02796271637816245
533.1632653061224,-0.13874833555259652,-0.10013315579227697,0.037283621837549935
535.7142857142857,-0.13821571238348868,-0.08894806924101198,0.03382157123834887
538.2653061224489,-0.12676431424766976,-0.07563249001331558,0.04154460719041278
540.8163265306123,-0.11984021304926765,-0.07403462050599201,0.06018641810918775
543.3673469387755,-0.10679094540612516,-0.05193075898801598,0.05432756324900133
545.9183673469388,-0.09533954727030626,-0.03462050599201065,0.06817576564580559
548.469387755102,-0.07350199733688416,-0.02077230359520639,0.07882822902796272
551.0204081632653,-0.05246338215712384,-0.010918774966711052,0.08868175765645805
553.5714285714286,-0.019973368841544607,-0.0034620505992010654,0.0966711051930759
556.1224489795918,0.007723035952063915,0.007190412782956059,0.09613848202396805
558.6734693877551,0.040213049267643144,0.010918774966711052,0.09374167776298269
561.2244897959183,0.07217043941411451,0.02636484687083888,0.09054593874833555
563.7755102040816,0.10066577896138482,0.03195739014647137,0.08841544607190413
566.3265306122449,0.13342210386151798,0.04580559254327563,0.09081225033288948
568.8775510204082,0.1723035952063915,0.05565912117177097,0.09427430093209055
571.4285714285714,0.19760319573901464,0.05539280958721705,0.08894806924101198
573.9795918367347,0.2237017310252996,0.06844207723035953,0.09640479360852197
576.530612244898,0.23302263648468707,0.07270306258322237,0.08788282290279627
579.0816326530612,0.25139813581890813,0.07829560585885487,0.10226364846870839
581.6326530612245,0.2697736351531292,0.08708388814913448,0.0985352862849534
584.1836734693877,0.26657789613848204,0.09134487350199734,0.09906790945406126
586.734693877551,0.27509986684420773,0.09107856191744342,0.10359520639147803
589.2857142857142,0.25912117177097205,0.09427430093209055,0.10572569906790945
591.8367346938776,0.25805592543275635,0.09747003994673768,0.10252996005326231
594.3877551020408,0.2644474034620506,0.09454061251664447,0.11025299600532623
596.9387755102041,0.2535286284953395,0.09454061251664447,0.10013315579227697
599.4897959183673,0.24900133155792276,0.09693741677762982,0.09693741677762982
602.0408163265306,0.23834886817576564,0.09427430093209055,0.0929427430093209
604.5918367346939,0.2284953395472703,0.08868175765645805,0.08655126498002663
607.1428571428571,0.21358189081225032,0.07882822902796272,0.08415446071904129
609.6938775510204,0.18801597869507325,0.07403462050599201,0.08069241011984021
612.2448979591836,0.17683089214380826,0.0711051930758988,0.08548601864181092
614.7959183673469,0.15632490013315578,0.06577896138482024,0.07696404793608522
617.3469387755102,0.14460719041278294,0.05645805592543276,0.07616511318242343
619.8979591836735,0.12410119840213049,0.04873501997336884,0.07350199733688416
622.4489795918367,0.10758988015978695,0.047137150466045274,0.07456724367509987
625,0.10066577896138482,0.03914780292942743,0.08948069241011984
627.5510204081633,0.08095872170439414,0.03568575233022637,0.07802929427430093
630.1020408163265,0.08229027962716379,0.0237017310252996,0.07509986684420772
632.6530612244898,0.06045272969374168,0.020239680426098534,0.07030625832223701
635.204081632653,0.0426098535286285,0.007723035952063915,0.07243675099866845
637.7551020408163,0.019174434087882823,0.010918774966711052,0.07403462050599201
640.3061224489795,0.01411451398135819,0.006391478029294274,0.0748335552596538
642.8571428571429,0.0005326231691078562,0.003195739014647137,0.07643142476697737
645.4081632653061,-0.0010652463382157123,-0.013315579227696404,0.08282290279627164
647.9591836734694,0.006125166444740347,-0.01118508655126498,0.07882822902796272
650.5102040816327,0.009587217043941412,-0.028761651131824235,0.07217043941411451
653.0612244897959,0.011717709720372836,-0.015712383488681758,0.07083888149134487
655.6122448979592,0.03302263648468708,-0.025033288948069242,0.06604527296937417
658.1632653061224,0.03754993342210386,-0.034354194407456726,0.07003994673768309
660.7142857142857,0.05645805592543276,-0.04181091877496671,0.06471371504660453
663.2653061224489,0.06817576564580559,-0.05139813581890812,0.05272969374167776
665.8163265306123,0.08548601864181092,-0.05885486018641811,0.054061251664447404
668.3673469387755,0.08229027962716379,-0.05938748335552597,0.050066577896138484
670.9183673469388,0.09214380825565913,-0.06151797603195739,0.04287616511318242
673.469387755102,0.09986684420772303,-0.07163781624500666,0.040745672436751
676.0204081632653,0.09640479360852197,-0.0673768308921438,0.03195739014647137
678.5714285714286,0.11105193075898802,-0.07403462050599201,0.030093209054593874
681.1224489795918,0.1051930758988016,-0.07669773635153129,0.02636484687083888
683.6734693877551,0.10173102529960053,-0.07829560585885487,0.01411451398135819
686.2244897959183,0.1137150466045273,-0.08095872170439414,0.011984021304926764
688.7755102040816,0.09187749667110519,-0.08282290279627164,0.006657789613848202
691.3265306122449,0.08655126498002663,-0.081491344873502,0.0015978695073235686
693.8775510204082,0.07190412782956059,-0.09001331557922769,0.002396804260985353
696.4285714285714,0.07509986684420772,-0.08948069241011984,-0.0010652463382157123
698.9795918367347,0.06977363515312916,-0.09747003994673768,-0.007190412782956059
701.530612244898,0.06870838881491345,-0.1089214380825566,0.0015978695073235686
704.0816326530612,0.07376830892143808,-0.11398135818908123,-0.017576564580559253
706.6326530612245,0.07936085219707058,-0.12303595206391478,-0.014913448735019973
709.1836734693877,0.07509986684420772,-0.11025299600532623,-0.013581890812250332
711.734693877551,0.08628495339547271,-0.12942743009320906,-0.015978695073235686
714.2857142857142,0.09454061251664447,-0.13715046604527298,-0.013049267643142477
716.8367346938776,0.10732356857523302,-0.13235685752330226,-0.003195739014647137
719.3877551020408,0.10679094540612516,-0.14620505992010652,-0.004793608521970706
721.9387755102041,0.12356857523302264,-0.15659121171770973,-0.011451398135818908
724.4897959183673,0.12063914780292943,-0.1499334221038615,-0.018109187749667112
727.0408163265306,0.13209054593874833,-0.15525965379494008,-0.027163781624500664
729.5918367346939,0.1384820239680426,-0.15872170439414116,-0.017576564580559253
732.1428571428571,0.13715046604527298,-0.16724367509986685,-0.03462050599201065
734.6938775510204,0.12756324900133156,-0.1762982689747004,-0.03781624500665779
737.2448979591836,0.12410119840213049,-0.18828229027962717,-0.032223701731025296
739.7959183673469,0.12303595206391478,-0.19653794940079894,-0.031424766977363516
742.3469387755102,0.11318242343541944,-0.18615179760319575,-0.029826897470039946
744.8979591836735,0.12170439414114514,-0.17869507323568576,-0.035153129161118506
747.4489795918367,0.11877496671105194,-0.17949400798934753,-0.04047936085219707
750,0.12356857523302264,-0.17896138482023968,-0.04287616511318242
752.5510204081633,0.13288948069241013,-0.19360852197070572,-0.05379494007989347
755.1020408163265,0.1366178428761651,-0.2085219707057257,-0.055126498002663116
757.6530612244898,0.15126498002663116,-0.20719041278295605,-0.047936085219707054
760.204081632653,0.16724367509986685,-0.20932090545938747,-0.04660452729693742
762.7551020408163,0.18055925432756326,-0.2,-0.05672436750998668
765.3061224489795,0.1866844207723036,-0.20585885486018643,-0.05166444740346205
767.8571428571429,0.19760319573901464,-0.19627163781624501,-0.05139813581890812
770.4081632653061,0.22023968042609854,-0.19014647137150467,-0.04474034620505992
772.9591836734694,0.22210386151797604,-0.1848202396804261,-0.0492676431424767
775.5102040816327,0.22822902796271638,-0.19840213049267644,-0.05272969374167776
778.0612244897959,0.23169107856191745,-0.18268974700399468,-0.05166444740346205
780.6122448979592,0.23621837549933422,-0.1866844207723036,-0.051131824234354195
783.1632653061224,0.23142476697736353,-0.18508655126498003,-0.052197070572569906
785.7142857142857,0.2210386151797603,-0.17976031957390146,-0.04900133155792277
788.2653061224489,0.21544607190412782,-0.16245006657789615,-0.048202396804260986
790.8163265306122,0.22050599201065246,-0.15525965379494008,-0.06577896138482024
793.3673469387755,0.2229027962716378,-0.1467376830892144,-0.06657789613848203
795.9183673469388,0.2266311584553928,-0.1459387483355526,-0.07669773635153129
798.469387755102,0.2359520639147803,-0.12916111850865514,-0.07509986684420772
801.0204081632653,0.2466045272969374,-0.12703062583222371,-0.07509986684420772
803.5714285714286,0.27776298268974703,-0.11824234354194407,-0.08202396804260985
806.1224489795918,0.3174434087882823,-0.11025299600532623,-0.08575233022636485
808.6734693877551,0.3699067909454061,-0.11318242343541944,-0.0833555259653795
811.2244897959183,0.43541944074567246,-0.09374167776298269,-0.08442077230359521
813.7755102040816,0.5123834886817576,-0.09533954727030626,-0.08735019973368842
816.3265306122448,0.6,-0.09507323568575234,-0.09161118508655126
818.8775510204082,0.7054593874833556,-0.09507323568575234,-0.0948069241011984
821.4285714285714,0.8330226364846871,-0.0929427430093209,-0.10412782956058589
823.9795918367347,0.9813581890812251,-0.09613848202396805,-0.0996005326231691
826.530612244898,1.1491344873501996,-0.0948069241011984,-0.12623169107856191
829.0816326530612,1.3320905459387484,-0.1051930758988016,-0.12543275632490014
831.6326530612245,1.5533954727030626,-0.09267643142476698,-0.1336884154460719
834.1836734693877,1.7794940079893475,-0.09560585885486018,-0.14007989347536617
836.734693877551,2.0210386151797604,-0.10173102529960053,-0.15312916111850866
839.2857142857142,2.307323568575233,-0.09001331557922769,-0.15099866844207724
841.8367346938776,2.6127829560585885,-0.09693741677762982,-0.17603195739014646
844.3877551020408,2.952862849533955,-0.10226364846870839,-0.18801597869507325
846.9387755102041,3.3089214380825567,-0.10945406125166444,-0.2114513981358189
849.4897959183673,3.7019973368841543,-0.10758988015978695,-0.23195739014647138
852.0408163265306,4.116111850865512,-0.10252996005326231,-0.2466045272969374
854.5918367346939,4.554460719041279,-0.10359520639147803,-0.2809587217043941
857.1428571428571,5.027696404793608,-0.11717709720372836,-0.31051930758988017
859.6938775510204,5.51051930758988,-0.10918774966711052,-0.33981358189081223
862.2448979591836,6.045539280958722,-0.11398135818908123,-0.3563249001331558
864.7959183673469,6.598135818908123,-0.11797603195739015,-0.3936085219707057
867.3469387755102,7.172037283621838,-0.11478029294274301,-0.44607190412782954
869.8979591836735,7.774434087882823,-0.13768308921438083,-0.4884154460719041
872.4489795918367,8.409320905459387,-0.1411451398135819,-0.5419440745672437
875,8.726231691078562,-0.155525965379494,-0.599733688415446
877.5510204081633,8.726231691078562,-0.1736351531291611,-0.6463382157123835
880.1020408163265,8.726231691078562,-0.18801597869507325,-0.700133155792277
882.6530612244898,8.726231691078562,-0.20159786950732356,-0.7677762982689748
885.204081632653,8.726231691078562,-0.23728362183754995,-0.8106524633821571
887.7551020408163,8.726231691078562,-0.2559254327563249,-0.8569906790945406
890.3061224489795,8.726231691078562,-0.28788282290279626,-0.9153129161118508
892.8571428571429,8.726231691078562,-0.3272969374167776,-0.9680426098535286
895.4081632653061,8.726231691078562,-0.36378162450066576,-0.9973368841544608
897.9591836734694,8.726231691078562,-0.39014647137150466,-1.041011984021305
900.5102040816327,8.726231691078562,-0.4343541944074567,-1.0881491344873502
903.0612244897959,8.726231691078562,-0.4607190412782956,-1.1203728362183756
905.6122448979592,8.726231691078562,-0.4708388814913449,-1.1272969374167776
908.1632653061224,8.726231691078562,-0.4018641810918775,-1.1166444740346204
910.7142857142857,8.726231691078562,-0.4830892143808256,-1.1454061251664447
913.2653061224489,8.726231691078562,-0.7773635153129161,-1.2913448735019974
915.8163265306122,8.726231691078562,-0.8255659121171771,-1.2932090545938748
918.3673469387755,8.726231691078562,-0.6513981358189082,-1.1992010652463383
920.9183673469388,8.726231691078562,-0.6245006657789614,-1.200266311584554
923.469387755102,8.726231691078562,-0.6242343541944074,-1.2495339547270305
926.0204081632653,8.726231691078562,-0.6468708388814913,-1.2093209054593874
928.5714285714286,8.726231691078562,-0.7230359520639148,-1.1840213049267643
931.1224489795918,8.726231691078562,-0.7099866844207723,-1.182157123834887
933.6734693877551,8.726231691078562,-0.5837549933422104,-1.1717709720372835
936.2244897959183,8.726231691078562,-0.5912117177097204,-1.1414114513981357
938.7755102040816,8.726231691078562,-0.6348868175765646,-1.1203728362183756
941.3265306122448,8.726231691078562,-0.5784287616511318,-1.1342210386151799
943.8775510204082,8.726231691078562,-0.5299600532623169,-1.1307589880159787
946.4285714285714,8.726231691078562,-0.5320905459387484,-1.0942743009320905
948.9795918367347,8.726231691078562,-0.481491344873502,-1.1086551264980027
951.530612244898,8.726231691078562,-0.40133155792276964,-1.1030625832223702
954.0816326530612,8.726231691078562,-0.3970705725699068,-1.081491344873502
956.6326530612245,8.726231691078562,-0.39121171770972035,-1.085219707057257
959.1836734693877,8.726231691078562,-0.37283621837549935,-1.110785619174434
961.734693877551,8.726231691078562,-0.3392809587217044,-1.1171770972037283
964.2857142857142,8.726231691078562,-0.30679094540612517,-1.1358189081225034
966.8367346938775,8.726231691078562,-0.3347536617842876,-1.1762982689747004
969.3877551020408,8.726231691078562,-0.33315579227696407,-1.16271637816245
971.9387755102041,8.726231691078562,-0.28788282290279626,-1.1757656458055925
974.4897959183673,8.726231691078562,-0.2434087882822903,-1.1914780292942744
977.0408163265306,8.726231691078562,-0.25432756324900135,-1.1898801597869508
979.5918367346939,8.726231691078562,-0.2804260985352863,-1.1462050599201066
