Milliseconds,AcclX,AcclY,AcclZ
0,7.564593301435407,2.3301435406698565,1.6411483253588517
5.1020408163265305,8.074162679425838,1.8229665071770336,0.9856459330143541
10.204081632653061,8.74401913875598,0.9665071770334929,-0.011961722488038277
15.306122448979592,9.39952153110048,-0.15789473684210525,-1.0191387559808613
20.408163265306122,9.990430622009569,-1.2177033492822966,-1.9330143540669857
25.51020408163265,10.277511961722489,-1.88755980861244,-2.562200956937799
30.612244897959183,10.342105263157896,-2.088516746411483,-2.688995215311005
35.714285714285715,10.14354066985646,-1.5933014354066986,-2.098086124401914
40.816326530612244,9.81578947368421,-0.6578947368421053,-1.1363636363636365
45.91836734693877,9.552631578947368,0.10287081339712918,-0.423444976076555
51.0204081632653,9.296650717703349,0.49760765550239233,-0.13636363636363635
56.12244897959184,9.198564593301436,0.6363636363636364,0.08373205741626795
61.224489795918366,9.165071770334928,0.5406698564593302,0.3803827751196172
66.3265306122449,9.311004784688995,0.15311004784688995,0.43301435406698563
71.42857142857143,9.394736842105264,-0.16028708133971292,0.4138755980861244
76.53061224489795,9.461722488038278,-0.24880382775119617,0.41148325358851673
81.63265306122449,9.720095693779903,-0.4473684210526316,0.21052631578947367
86.73469387755102,9.971291866028707,-0.6626794258373205,0.1076555023923445
91.83673469387755,10.150717703349283,-0.8205741626794258,0.15550239234449761
96.93877551020408,10.179425837320574,-0.9090909090909091,0.22488038277511962
102.0408163265306,10.136363636363637,-0.9832535885167464,0.3133971291866029
107.14285714285714,10.148325358851675,-0.9234449760765551,0.215311004784689
112.24489795918367,10.291866028708133,-0.777511961722488,0.05980861244019139
117.3469387755102,10.626794258373206,-0.715311004784689,-0.03588516746411483
122.44897959183673,10.882775119617225,-0.7200956937799043,-0.009569377990430622
127.55102040816327,11.007177033492823,-0.65311004784689,0.07655502392344497
132.6530612244898,11.002392344497608,-0.42105263157894735,0.2703349282296651
137.75510204081633,10.834928229665072,-0.1507177033492823,0.46172248803827753
142.85714285714286,10.641148325358852,0.18421052631578946,0.6411483253588517
147.9591836734694,10.516746411483254,0.38995215311004783,0.7966507177033493
153.0612244897959,10.495215311004785,0.5382775119617225,1.0263157894736843
158.16326530612244,10.251196172248804,0.8253588516746412,1.0167464114832536
163.26530612244898,10.299043062200957,0.7440191387559809,1.0430622009569377
168.3673469387755,10.279904306220097,0.6650717703349283,1.2033492822966507
173.46938775510205,10.148325358851675,0.7033492822966507,1.076555023923445
178.57142857142856,9.947368421052632,0.8397129186602871,0.8779904306220095
183.6734693877551,9.779904306220097,0.9425837320574163,0.8421052631578947
188.77551020408163,9.894736842105264,1.0382775119617225,0.5645933014354066
193.87755102040816,10.148325358851675,1.0502392344497609,0.32057416267942584
198.9795918367347,10.277511961722489,1.0287081339712918,0.11961722488038277
204.0816326530612,10.351674641148325,0.937799043062201,0.045454545454545456
209.18367346938774,10.461722488038278,0.7440191387559809,0.04066985645933014
214.28571428571428,10.325358851674642,0.631578947368421,0.1076555023923445
219.3877551020408,10.043062200956937,0.5263157894736842,0.15789473684210525
224.48979591836735,9.88755980861244,0.3827751196172249,0.20813397129186603
229.59183673469389,9.818181818181818,0.145933014354067,0.34210526315789475
234.6938775510204,9.78468899521531,-0.03827751196172249,0.5047846889952153
239.79591836734693,9.803827751196172,-0.16507177033492823,0.6626794258373205
244.89795918367346,9.739234449760765,-0.24401913875598086,0.7488038277511961
250,9.674641148325358,-0.3229665071770335,0.8086124401913876
255.10204081632654,9.397129186602871,-0.3492822966507177,0.9545454545454546
260.2040816326531,9.303827751196172,-0.43779904306220097,1.0454545454545454
265.3061224489796,10.023923444976077,-0.5717703349282297,0.9688995215311005
270.40816326530614,10.35645933014354,-0.6363636363636364,1.0574162679425838
275.51020408163265,9.397129186602871,-0.6818181818181818,1.354066985645933
280.61224489795916,8.842105263157896,-0.5885167464114832,1.1339712918660287
285.7142857142857,9.019138755980862,-0.49760765550239233,0.8205741626794258
290.81632653061223,9.296650717703349,-0.44976076555023925,0.8779904306220095
295.9183673469388,9.301435406698564,-0.3229665071770335,0.8732057416267942
301.0204081632653,9.227272727272727,-0.20574162679425836,0.7799043062200957
306.1224489795918,9.105263157894736,-0.13636363636363635,0.7464114832535885
311.2244897959184,8.964114832535886,0,0.8277511961722488
316.3265306122449,8.89952153110048,0.05980861244019139,0.8301435406698564
321.42857142857144,8.971291866028707,0.06698564593301436,0.8947368421052632
326.53061224489795,8.992822966507177,0.145933014354067,0.84688995215311
331.63265306122446,8.937799043062201,0.2894736842105263,0.8325358851674641
336.734693877551,8.95933014354067,0.4904306220095694,0.8827751196172249
341.83673469387753,8.913875598086124,0.5765550239234449,0.8421052631578947
346.9387755102041,8.779904306220097,0.7009569377990431,0.8708133971291866
352.0408163265306,8.80622009569378,0.7511961722488039,0.7966507177033493
357.1428571428571,8.751196172248804,0.8253588516746412,0.7727272727272727
362.2448979591837,8.868421052631579,0.8827751196172249,0.722488038277512
367.3469387755102,8.916267942583731,0.8229665071770335,0.5909090909090909
372.44897959183675,8.873205741626794,0.9497607655502392,0.5741626794258373
377.55102040816325,8.92822966507177,0.9688995215311005,0.40669856459330145
382.65306122448976,9.026315789473685,0.854066985645933,0.3923444976076555
387.7551020408163,9.11244019138756,0.715311004784689,0.37799043062200954
392.85714285714283,9.126794258373206,0.49521531100478466,0.5406698564593302
397.9591836734694,9.220095693779903,0.2535885167464115,0.6244019138755981
403.0612244897959,9.232057416267942,0.15311004784688995,0.6698564593301436
408.1632653061224,9.179425837320574,0.215311004784689,0.7200956937799043
413.265306122449,9.196172248803828,0.21291866028708134,0.7105263157894737
418.3673469387755,9.150717703349283,0.21052631578947367,0.7200956937799043
423.46938775510205,9.102870813397129,0.22488038277511962,0.7440191387559809
428.57142857142856,9.220095693779903,0.19617224880382775,0.7392344497607656
433.6734693877551,9.282296650717702,0.16507177033492823,0.7894736842105263
438.7755102040816,9.296650717703349,0.11722488038277512,0.7870813397129187
443.87755102040813,9.272727272727273,-0.06937799043062201,0.7799043062200957
448.9795918367347,9.440191387559809,-0.22966507177033493,0.8588516746411483
454.0816326530612,9.610047846889952,-0.2942583732057416,0.9521531100478469
459.18367346938777,9.674641148325358,-0.4090909090909091,1.0167464114832536
